"TrapID","TrapType","EntryID","Status","InitialBait","Rebaited","BaitType","BaitDetails","Strikes","SpeciesCaught","PB","Mayo"
23641277,"DOC 200",26307939,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Salmon",NA,1,"Rat - Norway",TRUE,FALSE
8858489,"D-Rat",26307941,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
23642293,"DOC 200",26307942,"Still set, bait missing","Peanut butter","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
21966538,"D-Rat",26307944,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
23641969,"DOC 200",26307945,"Still set, bait missing","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
23641969,"DOC 200",26307946,"Still set, bait missing","Peanut butter, Salmon","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
23641717,"D-Rat",26307948,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
23641981,"DOC 200",26307949,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
23642766,"DOC 200",26307952,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Salmon",NA,1,"Rat",TRUE,FALSE
23642784,"DOC 200",26307973,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
23642784,"DOC 200",26307974,"Sprung","Peanut butter, Salmon","Yes","Peanut butter, Salmon",NA,1,"Mouse",TRUE,FALSE
7731139,"DOC 200",26307975,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Salmon",NA,1,"Rat",TRUE,FALSE
23554320,"DOC 200",26307977,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
23554481,"DOC 200",26307976,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
23062313,"DOC 200",26319403,"Still set, bait missing","Smooth, Deep Fried Dog Roll, Peanut butter, Good Nature Meat Lovers","Yes","Salmon, Good Nature Meat Lovers, Peanut butter",NA,0,"None",TRUE,FALSE
17717868,"DOC 200",26319486,"Sprung","Smooth, Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter","Yes","Salmon, Good Nature Meat Lovers, Peanut butter",NA,1,"Mouse",TRUE,FALSE
15453241,"D-Rat",26320007,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
18591222,"D-Rat",26320099,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
23646998,"DOC 200",26320228,"Sprung","Deep Fried Dog Roll, Good Nature Meat Lovers","Yes","Peanut butter, Salmon, Good Nature Meat Lovers",NA,1,"Mouse",TRUE,FALSE
15453879,"DOC 200",26320300,"Sprung","Peanut butter, Deep Fried Dog Roll, Good Nature Meat Lovers","Yes","Peanut butter, Salmon",NA,1,"Rat - Ship",TRUE,FALSE
15455045,"D-Rat",26320441,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
15454974,"DOC 200",26320505,"Sprung","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter","Yes","Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
15455700,"D-Rat",26320604,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
7443254,"DOC 200",26351333,"Still set, bait bad","Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
24147111,"DOC 200",26351389,"Still set, bait bad","Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
15737376,"DOC 200",26351503,"Still set, bait bad","None","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
13243413,"DOC 200",26352146,"Still set, bait missing","None","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
24038997,"DOC 200",26352334,"Sprung","Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
13242898,"DOC 200",26352727,"Sprung","Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
24024518,"DOC 200",26353963,"Sprung","Deep Fried Dog Roll","Yes","Possum Dough, Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
7531145,"DOC 200",26354462,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
10653068,"DOC 200",26372354,"Still set, bait missing","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
10205653,"DOC 200",26372680,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
24726074,"DOC 200",26372816,"Still set, bait missing","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7504719,"DOC 200",26372929,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Mouse",TRUE,FALSE
24726888,"DOC 200",26373047,"Still set, bait missing","Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
8711268,"D-Rat",26373522,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
24684590,"D-Rat",26373661,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
24684934,"D-Rat",26373964,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
23566458,"DOC 200",26374177,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
7443474,"DOC 200",26374352,"Still set, bait bad","None","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
25375414,"DOC 200",26374436,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7443228,"DOC 200",26374705,"Still set, bait bad","Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
18455430,"DOC 200",26375054,"Still set, bait OK","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
13299741,"DOC 200",26375439,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Smooth, Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23546623,"DOC 200",26394742,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
16630696,"D-Rat",26395292,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
16630617,"DOC 200",26395987,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Mouse",TRUE,FALSE
23669826,"D-Rat",26396170,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
23670368,"DOC 200",26396171,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
16637737,"DOC 200",26396259,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
16630641,"DOC 200",26396708,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
23660540,"DOC 200",26396989,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
16630731,"D-Rat",26397639,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
16630760,"DOC 200",26397786,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
23547275,"D-Rat",26397979,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630753,"DOC 200",26398207,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
16734316,"DOC 200",26398211,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
23549327,"DOC 200",26398505,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23550354,"DOC 200",26398499,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23547686,"DOC 200",26398672,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7445489,"DOC 200",26398962,"Sprung","None","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Mouse",TRUE,FALSE
16740460,"DOC 200",26398949,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
24044854,"DOC 200",26426620,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7532049,"DOC 200",26426698,"Still set, bait missing","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
8863675,"D-Rat",26426843,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
24546540,"D-Rat",26426912,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Bird",TRUE,FALSE
20548860,"DOC 200",26427026,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll",NA,1,"Mouse",TRUE,FALSE
7531999,"DOC 200",26427091,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
24547022,"DOC 200",26427239,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7915342,"DOC 250",26427563,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13412027,"D-Rat",26427567,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917284,"D-Rat",26427905,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
13411344,"DOC 200",26428156,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
24547781,"D-Rat",26428281,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
13410234,"DOC 200",26428481,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
13410352,"D-Rat",26428525,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13410242,"DOC 200",26428612,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Bird",TRUE,FALSE
7504719,"DOC 200",26487066,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Mouse",TRUE,FALSE
23642766,"DOC 200",26488123,"Still set, bait bad","Peanut butter, Salmon","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
23642767,"Trapinator",26488265,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8398342,"DOC 200",26491922,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Weasel",TRUE,FALSE
23135260,"D-Rat",26492026,"Sprung","Good Nature Meat Lovers","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
23645842,"DOC 200",26492033,"Sprung","Deep Fried Dog Roll, Peanut butter, Good Nature Meat Lovers","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Rat",TRUE,FALSE
23135303,"DOC 200",26492241,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
23648731,"DOC 200",26492273,"Still set, bait bad","Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
10541273,"DOC 200",26492335,"Sprung","Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Rat",TRUE,FALSE
15745638,"DOC 200",26492437,"Still set, bait missing","Deep Fried Dog Roll","Yes","Smooth, Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
24953038,"DOC 200",26492603,"Still set, bait missing","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
25910540,"DOC 200",26492741,"Still set, bait missing",NA,"Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
24952921,"DOC 200",26492827,"Still set, bait missing","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
26485790,"DOC 200",26500957,"Initial set",NA,"Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Meet lovers",0,"None",TRUE,FALSE
26485790,"DOC 200",26501002,"Still set, bait bad","Possum Dough, Smooth","Yes","Other (please specify), Deep Fried Dog Roll, Peanut butter","Meet lovers",0,"None",TRUE,FALSE
26501030,"DOC 200",26501033,"Initial set",NA,"Yes","Other (please specify), Deep Fried Dog Roll, Peanut butter","Meet lovers",0,"None",TRUE,FALSE
26484309,"DOC 200",26501188,"Initial set",NA,"Yes","Other (please specify), Peanut butter, Deep Fried Dog Roll","Meet lovers",0,"None",TRUE,FALSE
26483948,"DOC 200",26501457,"Initial set",NA,"Yes","Peanut butter, Other (please specify), Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
26483793,"DOC 200",26501547,"Initial set",NA,"Yes","Peanut butter, Other (please specify), Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
17223688,"DOC 200",26580811,"Still set, bait OK","Smooth, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
7442767,"DOC 200",26580841,"Still set, bait OK","Smooth, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
7442648,"DOC 200",26580948,"Still set, bait OK","None","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
15163205,"DOC 200",26619708,"Still set, bait bad","Good Nature Meat Lovers, Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature",0,"None",TRUE,FALSE
17576171,"DOC 200",26619768,"Still set, bait bad","Good Nature Meat Lovers, Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature",0,"None",TRUE,FALSE
25001840,"DOC 200",26619807,"Sprung","Good Nature Meat Lovers, Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature",1,"Mouse",TRUE,FALSE
15222714,"DOC 200",26619996,"Sprung","Good Nature Meat Lovers, Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature",1,"Mouse",TRUE,FALSE
21039407,"DOC 200",26620402,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll, Good Nature Meat Lovers","Yes","Peanut butter, Deep Fried Dog Roll, Other (please specify)","Good nature",0,"None",TRUE,FALSE
25582049,"Rat trap",26620480,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
21039482,"DOC 200",26620548,"Still set, bait bad","Peanut butter, Good Nature Meat Lovers, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll","Good nature",0,"None",TRUE,FALSE
25905563,"D-Rat",26620818,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
21039650,"DOC 200",26621176,"Still set, bait bad","Peanut butter, Good Nature Meat Lovers, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll, Other (please specify)","Good nature",0,"None",TRUE,FALSE
21039693,"DOC 200",26621433,"Sprung","Peanut butter, Good Nature Meat Lovers, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll, Other (please specify)","Good nature",1,"Mouse",TRUE,FALSE
25905562,"D-Rat",26622012,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
21046227,"DOC 200",26622450,"Still set, bait bad","Peanut butter, Other (please specify)","Yes","Peanut butter, Deep Fried Dog Roll, Other (please specify)","Good nature",0,"None",TRUE,FALSE
23413377,"DOC 200",26622816,"Sprung","Peanut butter, Good Nature Meat Lovers, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll, Other (please specify)","Good nature paste, salmon",1,"Weasel",TRUE,FALSE
15223619,"DOC 200",26623064,"Still set, bait bad","Terracotta Lures, Smooth, Good Nature Meat Lovers, Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature",0,"None",TRUE,FALSE
15223618,"DOC 200",26623364,"Still set, bait bad","None","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature, salmon",0,"None",TRUE,FALSE
23177259,"DOC 200",26623369,"Still set, bait bad","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter, Other (please specify)","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature,",0,"None",TRUE,FALSE
15222712,"DOC 200",26623470,"Still set, bait bad","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter, Other (please specify)","Good nature,",0,"None",TRUE,FALSE
23416247,"DOC 200",26624120,"Still set, bait bad","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter","Good nature",0,"None",TRUE,FALSE
23416796,"DOC 200",26624575,"Still set, bait bad","Good Nature Meat Lovers, Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Other (please specify)","Salmon",0,"None",TRUE,FALSE
10653068,"DOC 200",26628441,"Still set, bait missing","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
10205653,"DOC 200",26628548,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
24726074,"DOC 200",26628656,"Still set, bait missing","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7504719,"DOC 200",26628773,"Still set, bait missing","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
24726888,"DOC 200",26628869,"Still set, bait bad","None","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
8711268,"D-Rat",26629136,"Still set, bait bad","Smooth","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
24684590,"D-Rat",26629236,"Sprung","Smooth","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
23566458,"DOC 200",26629435,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7443474,"DOC 200",26629698,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Mouse",TRUE,FALSE
25375414,"DOC 200",26640732,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Smooth, Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
7443228,"DOC 200",26641332,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
13243331,"DOC 200",26641808,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
13299741,"DOC 200",26642130,"Still set, bait missing","Smooth, Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
18455430,"DOC 200",26642216,"Sprung","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Weasel",TRUE,FALSE
23596806,"DOC 200",26722443,"Sprung","Peanut butter, Salmon","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Mouse",TRUE,FALSE
7445489,"DOC 200",26723994,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Smooth, Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter",NA,0,"None",TRUE,FALSE
16740460,"DOC 200",26724003,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter",NA,0,"None",TRUE,FALSE
23547686,"DOC 200",26724006,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter",NA,0,"None",TRUE,FALSE
23549327,"DOC 200",26724011,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Smooth, Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter",NA,0,"None",TRUE,FALSE
16734316,"DOC 200",26724026,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter",NA,1,"Mouse",TRUE,FALSE
23550354,"DOC 200",26724019,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter",NA,0,"None",TRUE,FALSE
23641319,"DOC 200",26724182,"Sprung","Salmon","Yes","Deep Fried Dog Roll, Peanut butter",NA,1,"Mouse",TRUE,FALSE
23641305,"D-Rat",26724202,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630753,"DOC 200",26724337,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Good Nature Meat Lovers, Peanut butter",NA,1,"Mouse",TRUE,FALSE
23641277,"DOC 200",26724433,"Still set, bait bad","Peanut butter, Salmon","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
8858489,"D-Rat",26724437,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
23547275,"D-Rat",26724470,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630760,"DOC 200",26724589,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Peanut butter, Deep Fried Dog Roll, Good Nature Meat Lovers",NA,0,"None",TRUE,FALSE
23642293,"DOC 200",26724596,"Sprung","Peanut butter, Salmon","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
16630731,"D-Rat",26724865,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630641,"DOC 200",26724955,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Smooth, Deep Fried Dog Roll, Peanut butter, Good Nature Meat Lovers",NA,0,"None",TRUE,FALSE
23641969,"DOC 200",26724986,"Still set, bait bad","Peanut butter, Salmon","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
16637737,"DOC 200",26725084,"Sprung","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter, Good Nature Meat Lovers",NA,1,"Mouse",TRUE,FALSE
23641717,"D-Rat",26725072,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630641,"DOC 200",26725088,"Sprung","Smooth, Deep Fried Dog Roll, Peanut butter, Good Nature Meat Lovers","Yes","Deep Fried Dog Roll, Peanut butter, Good Nature Meat Lovers",NA,1,"Mouse",TRUE,FALSE
23670368,"DOC 200",26725265,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter, Good Nature Meat Lovers",NA,0,"None",TRUE,FALSE
23641981,"DOC 200",26725297,"Still set, bait bad","Peanut butter, Salmon","Yes","Peanut butter, Deep Fried Dog Roll",NA,0,"None",TRUE,FALSE
23669826,"D-Rat",26725274,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630617,"DOC 200",26725393,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Peanut butter, Deep Fried Dog Roll, Good Nature Meat Lovers",NA,0,"None",TRUE,FALSE
16630696,"D-Rat",26725397,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
23642766,"DOC 200",26725478,"Still set, bait bad","Peanut butter, Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23642784,"DOC 200",26725581,"Still set, bait bad","Deep Fried Dog Roll","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23546623,"DOC 200",26725720,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Good Nature Meat Lovers, Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23554320,"DOC 200",26726030,"Still set, bait bad","None","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23554136,"DOC 200",26726035,"Still set, bait bad","Deep Fried Dog Roll, Peanut butter","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
23554481,"DOC 200",26726062,"Still set, bait bad","Peanut butter, Salmon","Yes","Deep Fried Dog Roll, Peanut butter",NA,0,"None",TRUE,FALSE
16287511,"D-Rat",26728080,"Still set, bait bad","Good Nature Meat Lovers","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
23135260,"D-Rat",26728112,"Still set, bait bad","Good Nature Meat Lovers","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
22927159,"D-Rat",26728144,"Still set, bait bad","Good Nature Meat Lovers","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
20687070,"D-Rat",26728541,"Sprung","Good Nature Meat Lovers","Yes","Peanut butter","Fresh egg",1,"Mouse",TRUE,FALSE
16288760,"D-Rat",26728543,"Still set, bait bad","Good Nature Meat Lovers","Yes","Peanut butter","Fresh egg",0,"None",TRUE,FALSE
